classs,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
1,-0.292523,1.103091,9.931410000000001,0.063683,-0.076816,-0.094226
1,-0.29072800000000004,1.1066799999999999,9.917053999999998,0.063988,-0.07849600000000001,-0.09437899999999999
1,-0.29671,1.105484,9.943973,0.064141,-0.078649,-0.094684
1,-0.283549,1.106082,9.91825,0.06490399999999999,-0.080176,-0.09376799999999999
1,-0.297308,1.108475,9.945169,0.063835,-0.07758,-0.0956
1,-0.30209400000000003,1.11027,9.936196,0.06490399999999999,-0.078191,-0.094684
1,-0.300299,1.115055,9.943375,0.064446,-0.07773300000000001,-0.093157
1,-0.29671,1.1001,9.917652,0.065515,-0.07910700000000001,-0.09453099999999999
1,-0.287139,1.114457,9.935597,0.063988,-0.078343,-0.093921
1,-0.286541,1.103689,9.920643,0.062919,-0.079412,-0.095448
1,-0.29013,1.1072790000000001,9.944572,0.063225,-0.078038,-0.092546
1,-0.29132600000000003,1.104886,9.944572,0.064752,-0.077427,-0.096059
1,-0.295514,1.1066799999999999,9.949356,0.065515,-0.076816,-0.09498999999999999
1,-0.29192399999999996,1.103689,9.930813,0.065821,-0.078038,-0.09376799999999999
1,-0.296112,1.099502,9.933205000000001,0.063683,-0.07910700000000001,-0.093462
1,-0.29132600000000003,1.1156540000000001,9.92483,0.063988,-0.07696900000000001,-0.09331
1,-0.288335,1.109073,9.947562,0.063377,-0.080023,-0.095295
1,-0.284148,1.1072790000000001,9.952347999999999,0.064141,-0.078343,-0.09437899999999999
1,-0.286541,1.102493,9.927821,0.066126,-0.078343,-0.095448
1,-0.268594,1.103689,9.934402,0.064599,-0.07849600000000001,-0.09498999999999999
1,-0.294317,1.1096709999999999,9.954741,0.063683,-0.076816,-0.09514199999999999
1,-0.305683,1.107877,9.956535,0.06490399999999999,-0.077122,-0.094226
1,-0.281157,1.097707,9.930813,0.063988,-0.078191,-0.094073
1,-0.277567,1.106082,9.920643,0.065363,-0.07758,-0.094684
1,-0.305683,1.105484,9.946964,0.06521,-0.076664,-0.09437899999999999
1,-0.282353,1.104886,9.929616000000001,0.063377,-0.076053,-0.094073
1,-0.29132600000000003,1.112662,9.937392,0.065363,-0.078649,-0.094684
1,-0.277567,1.110868,9.948160000000001,0.063072,-0.07926,-0.094073
1,-0.282951,1.109073,9.934402,0.065973,-0.07773300000000001,-0.094684
1,-0.282353,1.113261,9.930214,0.064599,-0.080329,-0.093157
1,-0.30089699999999997,1.099502,9.947562,0.06352999999999999,-0.077274,-0.0956
1,-0.283549,1.102493,9.928419,0.064599,-0.077885,-0.095295
1,-0.297308,1.096511,9.956535,0.064141,-0.077274,-0.094684
1,-0.29192399999999996,1.106082,9.964312,0.064446,-0.082772,-0.09575299999999999
1,-0.285344,1.102493,9.932008999999999,0.063835,-0.07773300000000001,-0.09453099999999999
1,-0.29072800000000004,1.107877,9.916455000000001,0.063988,-0.07635800000000001,-0.09239299999999999
1,-0.287139,1.1096709999999999,9.940982,0.064446,-0.080481,-0.09590599999999999
1,-0.294915,1.115055,9.920044,0.063377,-0.077274,-0.09437899999999999
1,-0.288933,1.111466,9.92184,0.06566799999999999,-0.077885,-0.09865499999999999
1,-0.287139,1.104886,9.924232,0.064752,-0.07849600000000001,-0.09590599999999999
1,-0.295514,1.105484,9.948758999999999,0.064599,-0.07696900000000001,-0.094073
1,-0.266202,1.1066799999999999,9.945767,0.064752,-0.078191,-0.094226
1,-0.294317,1.113859,9.936196,0.064294,-0.077274,-0.094226
1,-0.29671,1.1066799999999999,9.926026,0.064294,-0.07574700000000001,-0.09514199999999999
1,-0.288335,1.108475,9.932008999999999,0.06566799999999999,-0.078954,-0.09514199999999999
1,-0.282353,1.11685,9.933803,0.064141,-0.079871,-0.094226
1,-0.28773699999999997,1.105484,9.935,0.063988,-0.07910700000000001,-0.094837
1,-0.287139,1.114457,9.919446,0.064446,-0.079718,-0.094837
1,-0.30688000000000004,1.1180459999999999,9.963714,0.059864999999999995,-0.076664,-0.093462
1,-0.284148,1.11027,9.937392,0.06521,-0.078802,-0.094837
1,-0.299701,1.108475,9.922438,0.063683,-0.078191,-0.094073
1,-0.297906,1.113261,9.930813,0.064599,-0.076053,-0.09331
1,-0.29671,1.11027,9.921241,0.065515,-0.07696900000000001,-0.094837
1,-0.299103,1.100698,9.955936999999999,0.065057,-0.078191,-0.094073
1,-0.288933,1.104886,9.939186999999999,0.063835,-0.078954,-0.093921
1,-0.299701,1.1096709999999999,9.95175,0.064446,-0.074526,-0.092546
1,-0.28773699999999997,1.108475,9.936196,0.06490399999999999,-0.079871,-0.094837
1,-0.280558,1.106082,9.915856,0.065363,-0.078038,-0.09498999999999999
1,-0.293719,1.1096709999999999,9.937392,0.064599,-0.078038,-0.092546
1,-0.281157,1.11685,9.946964,0.063683,-0.078649,-0.094684
1,-0.29072800000000004,1.111466,9.933803,0.063377,-0.07696900000000001,-0.09331
1,-0.281157,1.104886,9.936794,0.06566799999999999,-0.07758,-0.09575299999999999
1,-0.284148,1.1072790000000001,9.91825,0.064752,-0.081398,-0.094073
1,-0.29192399999999996,1.101297,9.945169,0.064446,-0.0759,-0.09575299999999999
1,-0.294915,1.1096709999999999,9.93799,0.064599,-0.074831,-0.09376799999999999
1,-0.285344,1.111466,9.935597,0.06490399999999999,-0.078802,-0.09514199999999999
1,-0.294317,1.1096709999999999,9.945169,0.06521,-0.07926,-0.093157
1,-0.276969,1.1096709999999999,9.925428,0.064752,-0.077122,-0.0956
1,-0.281157,1.112662,9.929616000000001,0.064752,-0.082925,-0.094226
1,-0.30089699999999997,1.102493,9.934402,0.065515,-0.077885,-0.093615
1,-0.283549,1.11027,9.918849,0.063835,-0.078343,-0.094837
1,-0.297308,1.1096709999999999,9.936196,0.063835,-0.078191,-0.09300399999999999
1,-0.297308,1.1096709999999999,9.936196,0.063835,-0.078191,-0.09300399999999999
1,-0.284746,1.103689,9.935597,0.065973,-0.07773300000000001,-0.09575299999999999
1,-0.295514,1.100698,9.91825,0.063835,-0.080023,-0.096211
1,-0.294317,1.099502,9.927821,0.062919,-0.07773300000000001,-0.096059
1,-0.299701,1.117448,9.945767,0.064446,-0.076816,-0.093615
1,-0.302692,1.109073,9.957134,0.063835,-0.076816,-0.093462
1,-0.29132600000000003,1.106082,9.934402,0.063988,-0.078038,-0.094837
1,-0.30089699999999997,1.125225,9.945767,0.064446,-0.076816,-0.095295
1,-0.293121,1.107877,9.948160000000001,0.06352999999999999,-0.076205,-0.09453099999999999
1,-0.288335,1.103091,9.943375,0.062155999999999996,-0.081551,-0.09453099999999999
1,-0.288335,1.114457,9.954741,0.063225,-0.07910700000000001,-0.096364
1,-0.29671,1.103689,9.939785,0.065515,-0.07559500000000001,-0.094837
1,-0.29132600000000003,1.11027,9.932607,0.063835,-0.078191,-0.095448
1,-0.311067,1.110868,9.942777,0.064446,-0.077427,-0.094837
1,-0.293719,1.112662,9.948160000000001,0.063988,-0.079718,-0.095295
1,-0.294915,1.108475,9.925428,0.063225,-0.07773300000000001,-0.09437899999999999
1,-0.286541,1.1096709999999999,9.955339,0.063683,-0.081245,-0.09331
1,-0.289532,1.107877,9.916455000000001,0.064446,-0.079871,-0.093462
1,-0.296112,1.114457,9.929018,0.065057,-0.078191,-0.095295
1,-0.29192399999999996,1.105484,9.923634,0.064599,-0.079412,-0.093462
1,-0.278764,1.101895,9.945767,0.06521,-0.077122,-0.096211
1,-0.29013,1.101297,9.933205000000001,0.065515,-0.080023,-0.09437899999999999
1,-0.29192399999999996,1.104886,9.921241,0.064294,-0.080634,-0.09453099999999999
1,-0.285344,1.107877,9.914661,0.06490399999999999,-0.079412,-0.095448
1,-0.284746,1.108475,9.930214,0.063988,-0.07910700000000001,-0.095448
1,-0.289532,1.111466,9.93799,0.065515,-0.079565,-0.09575299999999999
1,-0.289532,1.1096709999999999,9.949955000000001,0.06352999999999999,-0.078954,-0.095295
1,-0.294317,1.102493,9.917053999999998,0.063683,-0.07926,-0.094226
1,-0.304487,1.104886,9.956535,0.063377,-0.078954,-0.09453099999999999
1,-0.296112,1.1096709999999999,9.954741,0.063683,-0.077885,-0.093615
1,-0.29072800000000004,1.110868,9.920044,0.063988,-0.07696900000000001,-0.095295
1,-0.283549,1.112064,9.960723,0.064294,-0.077885,-0.094837
1,-0.288335,1.106082,9.960124,0.06352999999999999,-0.07559500000000001,-0.09590599999999999
1,-0.292523,1.099502,9.930214,0.064752,-0.078649,-0.09514199999999999
1,-0.30628099999999997,1.1096709999999999,9.959526,0.063072,-0.078038,-0.096211
1,-0.299701,1.11027,9.954143,0.063988,-0.077885,-0.09453099999999999
1,-0.28594200000000003,1.1066799999999999,9.940384,0.064446,-0.07849600000000001,-0.094073
1,-0.28773699999999997,1.1096709999999999,9.932008999999999,0.063988,-0.07849600000000001,-0.096822
1,-0.29013,1.112064,9.949356,0.06627899999999999,-0.082314,-0.0956
1,-0.283549,1.11027,9.928419,0.064752,-0.080023,-0.094684
1,-0.288933,1.104288,9.933205000000001,0.063377,-0.07773300000000001,-0.094073
1,-0.288933,1.1066799999999999,9.943375,0.064294,-0.079718,-0.09453099999999999
1,-0.285344,1.109073,9.929616000000001,0.06521,-0.078038,-0.094226
1,-0.29013,1.105484,9.936794,0.064141,-0.077122,-0.092852
1,-0.295514,1.098904,9.966106,0.063377,-0.079412,-0.09514199999999999
1,-0.292523,1.110868,9.972686999999999,0.064446,-0.078343,-0.094837
1,-0.284746,1.11685,9.939186999999999,0.062461,-0.077274,-0.093157
1,-0.29132600000000003,1.103689,9.935,0.064294,-0.080329,-0.09575299999999999
1,-0.28594200000000003,1.107877,9.935,0.064294,-0.07758,-0.094073
1,-0.27996,1.112064,9.936196,0.063072,-0.07849600000000001,-0.095295
1,-0.285344,1.107877,9.922438,0.06566799999999999,-0.078802,-0.095295
1,-0.287139,1.1156540000000001,9.938589,0.065057,-0.07696900000000001,-0.096211
1,-0.277567,1.114457,9.92483,0.063835,-0.077274,-0.092852
1,-0.27816599999999997,1.110868,9.927821,0.063988,-0.079412,-0.094226
1,-0.28175500000000003,1.1096709999999999,9.923036,0.063988,-0.078343,-0.094837
1,-0.284148,1.11027,9.950553,0.065515,-0.076816,-0.095295
1,-0.293719,1.107877,9.947562,0.064752,-0.077122,-0.09498999999999999
1,-0.296112,1.114457,9.966704,0.06352999999999999,-0.077885,-0.09498999999999999
1,-0.276371,1.109073,9.936196,0.06521,-0.078954,-0.095295
1,-0.302692,1.113859,9.931410000000001,0.064752,-0.077122,-0.094073
1,-0.288933,1.101895,9.939186999999999,0.064446,-0.07926,-0.09514199999999999
1,-0.284746,1.113859,9.930813,0.064446,-0.077427,-0.095295
1,-0.294915,1.103091,9.958928,0.063683,-0.078191,-0.094837
1,-0.295514,1.1072790000000001,9.949955000000001,0.06490399999999999,-0.076664,-0.09300399999999999
1,-0.288335,1.1066799999999999,9.927222,0.06490399999999999,-0.07926,-0.09514199999999999
1,-0.29072800000000004,1.115055,9.945767,0.063683,-0.07635800000000001,-0.09453099999999999
1,-0.293719,1.1066799999999999,9.946964,0.064294,-0.077427,-0.09575299999999999
1,-0.285344,1.103689,9.920044,0.065057,-0.078343,-0.09590599999999999
1,-0.301496,1.121037,9.946964,0.060323,-0.081856,-0.09453099999999999
1,-0.281157,1.107877,9.924232,0.06521,-0.081092,-0.095448
1,-0.293719,1.108475,9.936794,0.063377,-0.081092,-0.09437899999999999
1,-0.28175500000000003,1.112662,9.929616000000001,0.064446,-0.077427,-0.09331
1,-0.293121,1.112064,9.954143,0.06352999999999999,-0.077122,-0.094226
1,-0.293121,1.099502,9.930813,0.064141,-0.078038,-0.093615
1,-0.29192399999999996,1.101297,9.935597,0.064446,-0.079412,-0.09376799999999999
1,-0.299701,1.1066799999999999,9.957134,0.063835,-0.077427,-0.093615
1,-0.294915,1.108475,9.933803,0.064599,-0.079565,-0.09575299999999999
1,-0.29072800000000004,1.1156540000000001,9.932607,0.064752,-0.077122,-0.09514199999999999
1,-0.293719,1.101895,9.954143,0.063072,-0.075136,-0.09331
1,-0.297906,1.115055,9.937392,0.063835,-0.07773300000000001,-0.094226
1,-0.295514,1.100698,9.948160000000001,0.064446,-0.078343,-0.09514199999999999
1,-0.284746,1.108475,9.933803,0.063988,-0.077122,-0.094837
1,-0.300299,1.104288,9.942777,0.063835,-0.080481,-0.09498999999999999
1,-0.297308,1.108475,9.955936999999999,0.063835,-0.07926,-0.094073
1,-0.295514,1.107877,9.954143,0.064141,-0.078954,-0.09498999999999999
1,-0.283549,1.112662,9.92483,0.06352999999999999,-0.078649,-0.09376799999999999
1,-0.284148,1.115055,9.921241,0.064752,-0.078802,-0.09331
1,-0.29671,1.1096709999999999,9.932607,0.062919,-0.07926,-0.09575299999999999
1,-0.288933,1.122234,9.908679,0.064446,-0.076511,-0.094226
1,-0.285344,1.116252,9.927222,0.063835,-0.080023,-0.095295
1,-0.312862,1.092324,9.949356,0.063988,-0.078649,-0.094684
1,-0.301496,1.088136,9.944572,0.063988,-0.077274,-0.096364
1,-0.297308,1.101895,9.932607,0.063988,-0.080176,-0.096059
1,-0.275175,1.100698,9.906286,0.06490399999999999,-0.080176,-0.093615
1,-0.309871,1.100698,9.957730999999999,0.065057,-0.076816,-0.096059
1,-0.29013,1.103689,9.943973,0.063835,-0.076664,-0.095295
1,-0.293121,1.094716,9.935,0.064446,-0.080329,-0.095448
1,-0.305683,1.103689,9.961919,0.062461,-0.08262,-0.09498999999999999
1,-0.305683,1.089332,9.942178,0.064752,-0.078649,-0.096211
1,-0.298505,1.101297,9.937392,0.064599,-0.078038,-0.0956
1,-0.305683,1.103091,9.952347999999999,0.063072,-0.079565,-0.094837
1,-0.30628099999999997,1.096511,9.957134,0.063683,-0.07849600000000001,-0.096364
1,-0.280558,1.105484,9.93799,0.06521,-0.07926,-0.094837
1,-0.289532,1.100698,9.966106,0.063225,-0.07758,-0.09453099999999999
1,-0.297906,1.105484,9.948758999999999,0.065821,-0.07422000000000001,-0.094073
1,-0.302692,1.11027,9.95175,0.064446,-0.0759,-0.092088
1,-0.294317,1.103091,9.93799,0.063988,-0.078649,-0.094073
1,-0.30089699999999997,1.098306,9.964312,0.063225,-0.07574700000000001,-0.094073
1,-0.30209400000000003,1.1072790000000001,9.943375,0.064446,-0.076816,-0.09300399999999999
1,-0.297906,1.1072790000000001,9.927821,0.064599,-0.07910700000000001,-0.09376799999999999
1,-0.299103,1.09352,9.920643,0.063988,-0.078802,-0.093921
1,-0.297906,1.098306,9.937392,0.064294,-0.077274,-0.095448
1,-0.293719,1.099502,9.932607,0.064446,-0.07773300000000001,-0.09437899999999999
1,-0.29072800000000004,1.106082,9.934402,0.065515,-0.082467,-0.0956
1,-0.297308,1.097707,9.943973,0.065515,-0.079565,-0.094837
1,-0.30089699999999997,1.102493,9.935,0.063988,-0.07758,-0.09651699999999999
1,-0.301496,1.111466,9.939186999999999,0.064752,-0.076816,-0.093921
1,-0.26560300000000003,1.109073,9.924232,0.063072,-0.080176,-0.093921
1,-0.278764,1.092324,9.93799,0.062919,-0.078649,-0.0956
1,-0.292523,1.103689,9.943973,0.064141,-0.079412,-0.094837
1,-0.30329,1.114457,9.936196,0.06490399999999999,-0.07910700000000001,-0.09498999999999999
1,-0.308674,1.096511,9.914063,0.064599,-0.079412,-0.09453099999999999
1,-0.298505,1.098904,9.942777,0.065363,-0.078954,-0.0956
1,-0.311665,1.098306,9.946365,0.062919,-0.077427,-0.093921
1,-0.300299,1.1001,9.970892,0.063988,-0.078649,-0.094226
1,-0.309871,1.089332,9.942178,0.064294,-0.07773300000000001,-0.09453099999999999
1,-0.312862,1.092324,9.965508,0.065363,-0.078649,-0.09498999999999999
1,-0.28594200000000003,1.103091,9.933205000000001,0.063225,-0.080329,-0.094226
1,-0.311067,1.100698,9.964312,0.064446,-0.078343,-0.09590599999999999
1,-0.301496,1.1001,9.957730999999999,0.06490399999999999,-0.076053,-0.09514199999999999
1,-0.318245,1.0857430000000001,9.945169,0.064141,-0.07849600000000001,-0.094837
1,-0.30209400000000003,1.099502,9.966704,0.063225,-0.07635800000000001,-0.094226
1,-0.288335,1.111466,9.954143,0.064752,-0.079565,-0.09331
1,-0.294317,1.112064,9.957730999999999,0.064599,-0.078038,-0.096364
1,-0.309272,1.094118,9.969097999999999,0.064294,-0.07758,-0.096059
1,-0.282951,1.106082,9.95175,0.064294,-0.07910700000000001,-0.095448
1,-0.302692,1.106082,9.953544,0.063988,-0.075289,-0.094073
1,-0.27816599999999997,1.098306,9.932607,0.062308,-0.078191,-0.0956
1,-0.30329,1.09352,9.94158,0.064141,-0.077885,-0.0956
1,-0.30628099999999997,1.100698,9.970892,0.064446,-0.078649,-0.09590599999999999
1,-0.309871,1.103689,9.946964,0.064446,-0.078802,-0.095295
1,-0.294915,1.098904,9.940384,0.06352999999999999,-0.07910700000000001,-0.0956
1,-0.294915,1.104886,9.931410000000001,0.064446,-0.079565,-0.093157
1,-0.301496,1.094716,9.934402,0.064752,-0.078802,-0.096669
1,-0.292523,1.100698,9.954143,0.063225,-0.078191,-0.09590599999999999
1,-0.300299,1.107877,9.944572,0.06521,-0.078954,-0.09575299999999999
1,-0.29671,1.1001,9.946964,0.064446,-0.07773300000000001,-0.094684
1,-0.299103,1.112662,9.946365,0.063988,-0.077427,-0.09498999999999999
1,-0.305085,1.101895,9.955936999999999,0.064294,-0.084452,-0.096211
1,-0.293121,1.109073,9.917053999999998,0.064752,-0.07926,-0.09453099999999999
1,-0.293719,1.1001,9.923634,0.063988,-0.07926,-0.09453099999999999
1,-0.30209400000000003,1.0971090000000001,9.948160000000001,0.063225,-0.07926,-0.094073
1,-0.30747800000000003,1.09352,9.952347999999999,0.06185,-0.07437300000000001,-0.09300399999999999
1,-0.304487,1.1072790000000001,9.961321,0.063377,-0.078343,-0.09514199999999999
1,-0.293719,1.102493,9.95175,0.064141,-0.07849600000000001,-0.09514199999999999
1,-0.308076,1.098904,9.965508,0.063988,-0.07498400000000001,-0.093921
1,-0.29192399999999996,1.095913,9.948758999999999,0.064294,-0.078802,-0.096364
1,-0.284148,1.092324,9.925428,0.064752,-0.079871,-0.094837
1,-0.30209400000000003,1.096511,9.937392,0.063072,-0.080023,-0.094226
1,-0.30089699999999997,1.1072790000000001,9.943973,0.063683,-0.080023,-0.095448
1,-0.30209400000000003,1.1096709999999999,9.95175,0.064446,-0.07574700000000001,-0.093157
1,-0.314656,1.102493,9.957134,0.065363,-0.076664,-0.09453099999999999
1,-0.283549,1.1072790000000001,9.938589,0.064446,-0.078343,-0.094073
1,-0.298505,1.102493,9.976275,0.06627899999999999,-0.07696900000000001,-0.09514199999999999
1,-0.286541,1.109073,9.933205000000001,0.063683,-0.07635800000000001,-0.09162999999999999
1,-0.309272,1.099502,9.945767,0.065363,-0.077274,-0.094684
1,-0.314656,1.1001,9.970892,0.064141,-0.077885,-0.09498999999999999
1,-0.29671,1.109073,9.92483,0.063683,-0.07910700000000001,-0.09575299999999999
1,-0.299701,1.102493,9.933803,0.063072,-0.079412,-0.09437899999999999
1,-0.289532,1.1066799999999999,9.938589,0.06490399999999999,-0.078649,-0.093157
1,-0.289532,1.098904,9.936196,0.064752,-0.078954,-0.09590599999999999
1,-0.296112,1.102493,9.94158,0.06566799999999999,-0.080023,-0.09453099999999999
1,-0.30628099999999997,1.100698,9.95175,0.064141,-0.07559500000000001,-0.095295
1,-0.30089699999999997,1.104886,9.939785,0.063683,-0.078802,-0.096822
1,-0.288933,1.098904,9.951151,0.063683,-0.076664,-0.092852
1,-0.288335,1.103091,9.932008999999999,0.063683,-0.080023,-0.09376799999999999
1,-0.293121,1.101297,9.927222,0.06352999999999999,-0.077274,-0.09376799999999999
1,-0.30209400000000003,1.095913,9.942178,0.063072,-0.07910700000000001,-0.093921
1,-0.294317,1.098306,9.934402,0.065057,-0.07696900000000001,-0.093615
1,-0.30209400000000003,1.106082,9.940982,0.065363,-0.080329,-0.097433
1,-0.298505,1.090529,9.95175,0.063377,-0.077122,-0.094684
1,-0.299701,1.104288,9.948758999999999,0.064294,-0.076816,-0.094073
1,-0.30628099999999997,1.1001,9.942777,0.064599,-0.072693,-0.096364
1,-0.292523,1.109073,9.931410000000001,0.063072,-0.077427,-0.094226
1,-0.288335,1.11027,9.925428,0.065515,-0.082161,-0.09514199999999999
1,-0.279362,1.099502,9.92483,0.063988,-0.07696900000000001,-0.09331
1,-0.295514,1.094118,9.985249000000001,0.063683,-0.078802,-0.093921
1,-0.30628099999999997,1.103689,9.940982,0.06490399999999999,-0.080634,-0.0956
1,-0.302692,1.114457,9.964312,0.064294,-0.07696900000000001,-0.094837
1,-0.30329,1.1066799999999999,9.94158,0.064294,-0.082925,-0.094226
1,-0.29072800000000004,1.092922,9.93799,0.063835,-0.076511,-0.094226
1,-0.299103,1.1072790000000001,9.959526,0.06490399999999999,-0.07360900000000001,-0.095295
1,-0.309871,1.106082,9.948160000000001,0.06490399999999999,-0.079718,-0.096059
1,-0.297906,1.094716,9.950553,0.06352999999999999,-0.079718,-0.09498999999999999
1,-0.29013,1.1066799999999999,9.932607,0.062308,-0.079412,-0.092699
1,-0.295514,1.098904,9.933205000000001,0.06490399999999999,-0.078038,-0.093157
1,-0.28175500000000003,1.091725,9.944572,0.064446,-0.079412,-0.093157
1,-0.30747800000000003,1.101895,9.979865,0.063072,-0.075136,-0.095295
1,-0.299103,1.103091,9.952947,0.064446,-0.078649,-0.09376799999999999
1,-0.30747800000000003,1.094118,9.952947,0.06566799999999999,-0.077274,-0.096975
1,-0.30089699999999997,1.101297,9.969696,0.062919,-0.07849600000000001,-0.093921
1,-0.297906,1.098904,9.928419,0.063988,-0.07635800000000001,-0.094837
1,-0.287139,1.1072790000000001,9.933205000000001,0.063683,-0.077427,-0.093157
1,-0.305683,1.099502,9.958928,0.063683,-0.0759,-0.094073
1,-0.305085,1.115055,9.940982,0.063988,-0.078802,-0.094073
1,-0.309871,1.1001,9.939186999999999,0.06490399999999999,-0.07345700000000001,-0.093615
1,-0.279362,1.096511,9.932607,0.061239,-0.079718,-0.094226
1,-0.302692,1.107877,9.948758999999999,0.06490399999999999,-0.079565,-0.096364
1,-0.310469,1.100698,9.95833,0.065057,-0.07773300000000001,-0.092546
1,-0.280558,1.102493,9.943973,0.062919,-0.080481,-0.095295
1,-0.30329,1.101895,9.939186999999999,0.064294,-0.077427,-0.094837
1,-0.302692,1.106082,9.924232,0.064294,-0.078649,-0.09437899999999999
1,-0.30688000000000004,1.092922,9.959526,0.064294,-0.077274,-0.096059
1,-0.297906,1.1001,9.954143,0.063225,-0.076205,-0.09437899999999999
1,-0.30747800000000003,1.098306,9.964312,0.065821,-0.076205,-0.09514199999999999
1,-0.30209400000000003,1.103689,9.949356,0.063377,-0.078802,-0.096669
1,-0.298505,1.098904,9.933803,0.06521,-0.081245,-0.093462
1,-0.299701,1.106082,9.928419,0.063835,-0.079871,-0.094073
1,-0.298505,1.095913,9.944572,0.063377,-0.078649,-0.09437899999999999
1,-0.304487,1.097707,9.955339,0.063683,-0.076664,-0.093462
1,-0.301496,1.102493,9.942777,0.064752,-0.078649,-0.095295
1,-0.299701,1.108475,9.951151,0.065057,-0.078343,-0.09376799999999999
1,-0.30209400000000003,1.095315,9.961919,0.064294,-0.078191,-0.09453099999999999
1,-0.301496,1.108475,9.955339,0.064141,-0.07773300000000001,-0.09376799999999999
1,-0.302692,1.092324,9.964312,0.06352999999999999,-0.078954,-0.095448
1,-0.30628099999999997,1.113261,9.936794,0.06490399999999999,-0.079871,-0.094226
1,-0.29132600000000003,1.103689,9.935,0.064599,-0.07773300000000001,-0.09575299999999999
1,-0.304487,1.11685,9.946964,0.063835,-0.077427,-0.09514199999999999
1,-0.309272,1.089931,9.942777,0.064294,-0.077427,-0.0956
1,-0.301496,1.105484,9.935,0.064752,-0.082161,-0.094226
1,-0.299103,1.101895,9.959526,0.064141,-0.07696900000000001,-0.0956
1,-0.284746,1.101895,9.923634,0.06521,-0.078343,-0.09453099999999999
1,-0.30089699999999997,1.1066799999999999,9.944572,0.063683,-0.078191,-0.094073
1,-0.288933,1.109073,9.920643,0.064446,-0.079565,-0.09498999999999999
1,-0.300299,1.108475,9.926625,0.063988,-0.078954,-0.094073
1,-0.292523,1.100698,9.949955000000001,0.063683,-0.07926,-0.094837
1,-0.284148,1.101895,9.932008999999999,0.06490399999999999,-0.080634,-0.0956
1,-0.29192399999999996,1.103689,9.935,0.063377,-0.080023,-0.09498999999999999
1,-0.308076,1.098306,9.945767,0.064752,-0.077427,-0.09453099999999999
1,-0.302692,1.109073,9.899706,0.064446,-0.078802,-0.094073
1,-0.305085,1.102493,9.929616000000001,0.063225,-0.078954,-0.094073
1,-0.284746,1.112064,9.920044,0.063377,-0.07926,-0.094684
1,-0.297906,1.099502,9.93799,0.064599,-0.079871,-0.096364
1,-0.30089699999999997,1.101297,9.955339,0.063683,-0.080481,-0.093462
1,-0.29671,1.103689,9.953544,0.063683,-0.07498400000000001,-0.094837
1,-0.309871,1.100698,9.947562,0.065363,-0.080481,-0.093157
1,-0.29072800000000004,1.101895,9.940384,0.06352999999999999,-0.079718,-0.094073
1,-0.288933,1.099502,9.942178,0.063835,-0.082314,-0.094837
1,-0.300299,1.104288,9.956535,0.064141,-0.077427,-0.093921
1,-0.295514,1.095913,9.944572,0.06490399999999999,-0.07758,-0.09498999999999999
1,-0.298505,1.112064,9.942178,0.063988,-0.080481,-0.094837
1,-0.28594200000000003,1.0971090000000001,9.943973,0.06490399999999999,-0.078038,-0.093157
1,-0.30329,1.105484,9.957134,0.06352999999999999,-0.078802,-0.094226
1,-0.28594200000000003,1.101297,9.955339,0.063835,-0.077122,-0.095448
1,-0.29132600000000003,1.103091,9.937392,0.064141,-0.078191,-0.095448
1,-0.29671,1.103689,9.933205000000001,0.065057,-0.076664,-0.0956
1,-0.289532,1.098904,9.930813,0.063988,-0.078038,-0.094226
1,-0.29671,1.109073,9.927821,0.06352999999999999,-0.078191,-0.093921
1,-0.295514,1.098306,9.939785,0.063988,-0.078649,-0.09575299999999999
1,-0.308674,1.103091,9.962517,0.062919,-0.07910700000000001,-0.09239299999999999
1,-0.29132600000000003,1.103091,9.949955000000001,0.062919,-0.079871,-0.093615
1,-0.30688000000000004,1.118644,9.946964,0.064141,-0.079718,-0.094684
1,-0.30089699999999997,1.106082,9.939186999999999,0.064752,-0.079565,-0.09575299999999999
1,-0.293719,1.092922,9.955936999999999,0.064446,-0.076664,-0.094226
1,-0.27996,1.1072790000000001,9.958928,0.062919,-0.080023,-0.09575299999999999
1,-0.270389,1.105484,9.918849,0.064446,-0.080176,-0.09453099999999999
1,-0.30209400000000003,1.097707,9.969097999999999,0.064294,-0.077427,-0.096975
1,-0.305085,1.102493,9.954741,0.06490399999999999,-0.073151,-0.094073
1,-0.288335,1.090529,9.948758999999999,0.064294,-0.078038,-0.094073
1,-0.29192399999999996,1.102493,9.936196,0.06490399999999999,-0.079412,-0.093462
1,-0.289532,1.111466,9.948758999999999,0.063835,-0.079871,-0.094226
1,-0.311665,1.100698,9.960723,0.063988,-0.077427,-0.09514199999999999
1,-0.294915,1.09352,9.949356,0.064599,-0.076816,-0.094226
1,-0.279362,1.108475,9.931410000000001,0.064141,-0.080481,-0.09514199999999999
1,-0.297308,1.102493,9.95175,0.063377,-0.07773300000000001,-0.094073
1,-0.29013,1.105484,9.923036,0.063377,-0.078191,-0.09239299999999999
1,-0.305085,1.1072790000000001,9.962517,0.064141,-0.077427,-0.095448
1,-0.30688000000000004,1.103091,9.964312,0.065057,-0.07773300000000001,-0.09453099999999999
1,-0.30089699999999997,1.107877,9.94158,0.065821,-0.083994,-0.09590599999999999
1,-0.295514,1.101297,9.957134,0.063988,-0.078802,-0.09453099999999999
